,id,latitude,longitude,price,area,floor,floors_total,link,address_clean
755,322101527,55.779347,37.70161,120000,15.0,1,23,https://www.cian.ru/rent/commercial/322101527/,"Москва, ЦАО, р-н Басманный, м. Электрозаводская, Большая Почтовая улица, 30С2"
756,322602976,55.810825,37.569261,51428,28.0,1,8,https://www.cian.ru/rent/commercial/322602976/,"Москва, САО, р-н Тимирязевский, м. Дмитровская, Тимирязевская улица, 8к2"
757,320793925,55.63037,37.516844,65455,22.0,1,1,https://www.cian.ru/rent/commercial/320793925/,"Москва, ЮЗАО, р-н Теплый Стан, м. Коньково, Профсоюзная улица, 126К3"
758,322993125,55.709028,37.620761,90000,16.0,1,2,https://www.cian.ru/rent/commercial/322993125/,"Москва, ЮАО, р-н Даниловский, м. Тульская, Большая Тульская улица, 2"
759,323002005,55.557959,37.509855,120000,56.0,1,9,https://www.cian.ru/rent/commercial/323002005/,"Москва, НАО (Новомосковский), м. Потапово, бульвар Скандинавский, 17"
760,321783443,55.59427,37.44011,120000,40.4,1,16,https://www.cian.ru/rent/commercial/321783443/,"Москва, НАО (Новомосковский), м. Прокшино, улица Братьев Гранат, 8"
761,322694528,55.717868,37.497962,120000,53.0,1,14,https://www.cian.ru/rent/commercial/322694528/,"Москва, ЗАО, р-н Раменки, м. Минская, проспект Генерала Дорохова, 39к1Д"
762,317451414,55.651323,37.634182,120000,45.1,1,8,https://www.cian.ru/rent/commercial/317451414/,"Москва, ЮАО, р-н Москворечье-Сабурово, м. Варшавская, переулок 1-й Котляковский, 4к3"
763,322946343,55.818328,37.750174,120000,40.0,1,7,https://www.cian.ru/rent/commercial/322946343/,"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 2к1"
764,322929428,55.759106,37.552732,120000,15.6,1,6,https://www.cian.ru/rent/commercial/322929428/,"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, Шмитовский проезд, 10/7"
765,322248337,55.57864,37.481738,120000,34.0,1,15,https://www.cian.ru/rent/commercial/322248337/,"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Бачуринская, 9Ак2"
766,320521149,55.809707,37.797604,120000,20.0,1,1,https://www.cian.ru/rent/commercial/320521149/,"Москва, ВАО, р-н Северное Измайлово, м. Щёлковская, Щелковское шоссе, 54"
767,308749338,55.705904,37.730625,120000,60.0,1,1,https://www.cian.ru/rent/commercial/308749338/,"Москва, ЮВАО, р-н Текстильщики, м. Текстильщики, Люблинская улица, 4А"
768,308787553,55.592383,37.462918,120000,82.6,1,12,https://www.cian.ru/rent/commercial/308787553/,"Москва, НАО (Новомосковский), м. Прокшино, бульвар Веласкеса, 10"
769,289526789,55.737882,37.850155,120000,110.5,1,14,https://www.cian.ru/rent/commercial/289526789/,"Москва, ВАО, р-н Новокосино, м. Новокосино, Суздальская улица, 12К4"
770,317914337,55.779585,37.700433,120000,15.0,1,5,https://www.cian.ru/rent/commercial/317914337/,"Москва, ЦАО, р-н Басманный, м. Электрозаводская, Большая Почтовая улица, 30с1к10"
771,307486382,55.589046,37.44356,120000,48.0,1,16,https://www.cian.ru/rent/commercial/307486382/,"Москва, НАО (Новомосковский), м. Прокшино, улица Сальвадора Дали, 1к2"
772,318795559,55.684589,37.739671,120000,41.4,1,1,https://www.cian.ru/rent/commercial/318795559/,"Москва, ЮВАО, р-н Люблино, м. Люблино, Тихая улица, 18С2"
773,322843677,55.557959,37.509855,120000,65.0,1,9,https://www.cian.ru/rent/commercial/322843677/,"Москва, НАО (Новомосковский), м. Потапово, бульвар Скандинавский, 17"
774,322749104,55.649693,37.369565,120000,20.0,1,1,https://www.cian.ru/rent/commercial/322749104/,"Москва, ЗАО, р-н Ново-Переделкино, м. Боровское шоссе, Боровское шоссе, 18К1"
775,312054278,55.589046,37.44356,120000,49.2,1,16,https://www.cian.ru/rent/commercial/312054278/,"Москва, НАО (Новомосковский), м. Прокшино, улица Сальвадора Дали, 1к2"
776,322001169,55.76336,37.659772,120000,22.0,1,15,https://www.cian.ru/rent/commercial/322001169/,"Москва, ЦАО, р-н Басманный, м. Курская, улица Казакова, 7"
777,316577608,55.691871,37.503019,122500,35.0,1,35,https://www.cian.ru/rent/commercial/316577608/,"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект, 39"
778,321937722,55.576574,37.675828,29290,50.0,1,18,https://www.cian.ru/rent/commercial/321937722/,"Москва, ЮАО, р-н Бирюлево Восточное, м. Бирюлёво, Ягодная улица, 6"
779,321003286,55.629577,37.482879,122500,24.0,1,3,https://www.cian.ru/rent/commercial/321003286/,"Москва, ЮЗАО, р-н Теплый Стан, м. Генерала Тюленева, улица Теплый Стан, 27"
780,302227511,55.808938,37.578648,4000,30.6,1,20,https://www.cian.ru/rent/commercial/302227511/,"Москва, САО, р-н Тимирязевский, м. Дмитровская, Дмитровский проезд, 1"
781,321597627,55.714298,37.738297,124000,80.0,1,5,https://www.cian.ru/rent/commercial/321597627/,"Москва, ЮВАО, р-н Текстильщики, м. Текстильщики, Саратовская улица, 14/1"
782,317764499,55.771565,37.686832,124250,26.5,1,3,https://www.cian.ru/rent/commercial/317764499/,"Москва, ЦАО, р-н Басманный, м. Бауманская, Малая Почтовая улица, 8С1"
783,323439247,55.773353,37.605768,125000,6.0,1,1,https://www.cian.ru/rent/commercial/323439247/,"Москва, ЦАО, р-н Тверской, м. Новослободская, Оружейный переулок, 41"
784,322447400,55.777089,37.607197,35000,43.01,1,6,https://www.cian.ru/rent/commercial/322447400/,"Москва, ЦАО, р-н Тверской, м. Новослободская, Краснопролетарская улица, 16С1"
785,321160633,55.693992,37.554457,125000,17.5,1,8,https://www.cian.ru/rent/commercial/321160633/,"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, Ленинский проспект, 62/1"
786,321850329,55.669513,37.628873,124500,35.0,1,9,https://www.cian.ru/rent/commercial/321850329/,"Москва, ЮАО, р-н Нагатино-Садовники, м. Нагорная, Каширское шоссе, 7К1"
787,321780252,55.548294,37.559451,125000,52.7,1,13,https://www.cian.ru/rent/commercial/321780252/,"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, Скобелевская улица, 23К4"
788,315488662,55.554506,37.505517,124500,52.3,1,15,https://www.cian.ru/rent/commercial/315488662/,"Москва, НАО (Новомосковский), м. Потапово, Скандинавия ЖК, улица Эдварда Грига, 18к1"
789,322956227,55.856548,37.404537,125000,84.0,1,17,https://www.cian.ru/rent/commercial/322956227/,"Москва, СЗАО, р-н Северное Тушино, м. Планерная, улица Вилиса Лациса, 38к2"
790,323148646,55.862762,37.619513,125000,121.0,1,1,https://www.cian.ru/rent/commercial/323148646/,"Москва, СВАО, р-н Отрадное, м. Отрадное, улица Мусоргского, 3"
791,321960446,55.751959,37.686006,37500,40.0,1,11,https://www.cian.ru/rent/commercial/321960446/,"Москва, ЮВАО, р-н Лефортово, м. Серп и Молот, улица Золоторожский Вал, 8"
792,322147741,55.554384,37.513467,125000,75.0,1,14,https://www.cian.ru/rent/commercial/322147741/,"Москва, НАО (Новомосковский), м. Потапово, бульвар Скандинавский, 23к1"
793,322625350,55.87892,37.612955,125000,142.0,1,17,https://www.cian.ru/rent/commercial/322625350/,"Москва, СВАО, р-н Отрадное, м. Бибирево, Юрловский проезд, 14к3"
794,306974118,55.706675,37.730374,125000,10.0,1,1,https://www.cian.ru/rent/commercial/306974118/,"Москва, ЮВАО, р-н Текстильщики, м. Текстильщики, Люблинская улица, 4С1"
795,207920993,55.773322,37.631936,125000,32.0,1,4,https://www.cian.ru/rent/commercial/207920993/,"Москва, ЦАО, р-н Мещанский, м. Сухаревская, проспект Мира, 3к1"
796,323450728,55.705468,37.669585,126000,45.0,1,9,https://www.cian.ru/rent/commercial/323450728/,"Москва, ЮВАО, р-н Южнопортовый, м. Автозаводская, 5-я Кожуховская улица, 9"
797,312414071,55.579688,37.671085,127333,76.4,1,6,https://www.cian.ru/rent/commercial/312414071/,"Москва, ЮАО, р-н Бирюлево Восточное, м. Царицыно, Михневская улица, 8"
798,323382284,55.501784,37.526304,25800,59.0,1,14,https://www.cian.ru/rent/commercial/323382284/,"Москва, НАО (Новомосковский), м. Щербинка, переулок Любучанский, 1к3"
799,317567200,55.532676,37.382932,127160,74.8,1,15,https://www.cian.ru/rent/commercial/317567200/,"Москва, НАО (Новомосковский), м. Ольховая, улица Гренадерская, 9к1"
800,321786698,55.579688,37.671085,127333,76.4,1,48,https://www.cian.ru/rent/commercial/321786698/,"Москва, ЮАО, р-н Бирюлево Восточное, м. Царицыно, Михневская улица, 8"
801,322864873,55.883853,37.390137,25800,60.0,1,9,https://www.cian.ru/rent/commercial/322864873/,"Москва, СЗАО, р-н Куркино, м. Химки, Ландышевая улица, 14"
802,321548594,55.53343,37.376447,128550,85.7,1,7,https://www.cian.ru/rent/commercial/321548594/,"Москва, НАО (Новомосковский), м. Ольховая, улица Мостовая, 5к1"
803,318478696,55.565738,37.58605,129000,58.0,1,17,https://www.cian.ru/rent/commercial/318478696/,"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, Коктебельская улица, 4К1"
804,320596001,55.651323,37.634182,130000,76.0,1,17,https://www.cian.ru/rent/commercial/320596001/,"Москва, ЮАО, р-н Москворечье-Сабурово, м. Варшавская, переулок 1-й Котляковский, 4к3"
805,311032899,55.554104,37.500234,130000,64.0,1,16,https://www.cian.ru/rent/commercial/311032899/,"Москва, НАО (Новомосковский), м. Потапово, Сосенское поселение, Скандинавия ЖК, улица Эдварда Грига, 14"
806,322619725,55.816642,37.498617,130000,20.4,1,9,https://www.cian.ru/rent/commercial/322619725/,"Москва, САО, р-н Войковский, м. Войковская, Ленинградское шоссе, 9К1"
807,322842523,55.768704,37.626358,102631,15.2,1,4,https://www.cian.ru/rent/commercial/322842523/,"Москва, ЦАО, р-н Мещанский, м. Трубная, переулок Пушкарев, 6"
808,322854620,55.764095,37.608571,101298,15.4,1,5,https://www.cian.ru/rent/commercial/322854620/,"Москва, ЦАО, р-н Тверской, м. Пушкинская, Тверская улица, 12С7"
809,316948382,55.779469,37.724184,130000,65.0,1,1,https://www.cian.ru/rent/commercial/316948382/,"Москва, ВАО, р-н Соколиная гора, м. Семёновская, Измайловское шоссе, 13"
810,322419113,55.680697,37.563539,130000,87.8,1,5,https://www.cian.ru/rent/commercial/322419113/,"Москва, ЮЗАО, р-н Академический, м. Профсоюзная, Профсоюзная улица, 24К2"
811,323238353,55.515854,37.338888,38052,41.0,1,14,https://www.cian.ru/rent/commercial/323238353/,"Москва, НАО (Новомосковский), м. Кедровая, Десеновское поселение, улица 3-я Нововатутинская, 15к1"
812,322471839,55.643505,37.411247,130000,60.0,1,17,https://www.cian.ru/rent/commercial/322471839/,"Москва, ЗАО, р-н Солнцево, м. Солнцево, Волынская улица, 10"
813,323486687,55.973985,37.148382,130000,93.5,1,2,https://www.cian.ru/rent/commercial/323486687/,"Москва, м. Зеленоград — Крюково, Зеленоград, улица Андреевка, 31А"
814,279450988,55.683097,37.549175,130000,44.0,1,4,https://www.cian.ru/rent/commercial/279450988/,"Москва, ЮЗАО, р-н Гагаринский, м. Вавиловская, улица Вавилова, 66"
815,321228548,55.591493,37.547872,130000,78.5,1,16,https://www.cian.ru/rent/commercial/321228548/,"Москва, ЮЗАО, р-н Ясенево, м. Новоясеневская, улица Инессы Арманд, 7"
816,323094290,55.964786,37.170804,130000,86.4,1,25,https://www.cian.ru/rent/commercial/323094290/,"Москва, ЗелАО, р-н Крюково, м. Зеленоград — Крюково, Зеленоград, проспект Георгиевский, 27к2"
817,318416385,55.515171,37.34232,130000,57.7,1,8,https://www.cian.ru/rent/commercial/318416385/,"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица 3-я Нововатутинская, 15к3"
818,323150107,55.96401,37.155443,130000,59.1,1,17,https://www.cian.ru/rent/commercial/323150107/,"Москва, ЗелАО, р-н Крюково, м. Зеленоград — Крюково, Зеленоград, мкр. 17-й, проспект Георгиевский, 33Ак1"
819,316072726,55.827671,37.487559,130000,87.0,1,40,https://www.cian.ru/rent/commercial/316072726/,"Москва, САО, р-н Войковский, м. Балтийская, Ленинградское шоссе, 25к2"
820,322134123,55.813566,37.603927,32432,48.0,1,2,https://www.cian.ru/rent/commercial/322134123/,"Москва, СВАО, р-н Бутырский, м. Бутырская, Огородный проезд, 10"
821,313995679,55.473929,37.537856,130000,63.6,1,15,https://www.cian.ru/rent/commercial/313995679/,"Москва, НАО (Новомосковский), м. Силикатная, пос. Знамя Октября, 3к1"
822,323339347,55.825254,37.515353,130000,55.0,1,9,https://www.cian.ru/rent/commercial/323339347/,"Москва, САО, р-н Войковский, м. Войковская, улица Клары Цеткин, 29К1"
823,320519185,55.556874,37.510736,130000,50.0,1,16,https://www.cian.ru/rent/commercial/320519185/,"Москва, НАО (Новомосковский), м. Потапово, бульвар Скандинавский, 19"
824,321218923,55.754324,37.752454,130000,52.3,1,3,https://www.cian.ru/rent/commercial/321218923/,"Москва, ВАО, р-н Перово, м. Шоссе Энтузиастов, Электродная улица, 2С32"
825,323169739,55.536043,37.527741,130000,90.0,1,1,https://www.cian.ru/rent/commercial/323169739/,"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Горчакова, Южнобутовская улица, 62"
826,323121068,55.764095,37.608571,130000,15.0,1,1,https://www.cian.ru/rent/commercial/323121068/,"Москва, ЦАО, р-н Тверской, м. Пушкинская, Тверская улица, 12С7"
827,323219926,55.638155,37.400171,31200,50.0,1,15,https://www.cian.ru/rent/commercial/323219926/,"Москва, ЗАО, р-н Солнцево, м. Новопеределкино, Родниковая улица, 5А"
828,323140593,55.793242,37.401042,130000,66.0,1,23,https://www.cian.ru/rent/commercial/323140593/,"Москва, СЗАО, р-н Строгино, м. Строгино, улица Твардовского, 12к3"
829,321929615,55.745666,37.705005,32500,48.0,1,21,https://www.cian.ru/rent/commercial/321929615/,"Москва, ЮВАО, р-н Лефортово, м. Авиамоторная, Душинская улица, 16"
830,322672285,55.823393,37.619899,31200,50.0,1,15,https://www.cian.ru/rent/commercial/322672285/,"Москва, СВАО, р-н Останкинский, м. ВДНХ, улица Академика Королева, 10"
831,322017382,55.764095,37.608571,130000,15.4,1,6,https://www.cian.ru/rent/commercial/322017382/,"Москва, ЦАО, р-н Тверской, м. Пушкинская, Тверская улица, 12С7"
832,316950589,55.833572,37.655769,130000,75.2,1,12,https://www.cian.ru/rent/commercial/316950589/,"Москва, СВАО, р-н Ростокино, м. Ростокино, проспект Мира, 188"
833,305684092,55.515854,37.338888,130000,54.2,1,14,https://www.cian.ru/rent/commercial/305684092/,"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица 3-я Нововатутинская, 15к1"
834,323491891,55.550753,37.570644,130000,75.2,1,14,https://www.cian.ru/rent/commercial/323491891/,"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, Изюмская улица, 37к2"
835,323391883,55.558585,37.503316,130000,71.4,1,14,https://www.cian.ru/rent/commercial/323391883/,"Москва, НАО (Новомосковский), м. Потапово, Сосенское поселение, проспект Куприна, 1к2"
836,315085065,55.810203,37.714141,130000,70.0,1,10,https://www.cian.ru/rent/commercial/315085065/,"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, 4-я Гражданская улица, 33А"
837,317000228,55.52118,37.347575,130000,83.3,1,16,https://www.cian.ru/rent/commercial/317000228/,"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица 3-я Нововатутинская, 8"
838,321335757,55.650673,37.468236,130000,63.6,1,16,https://www.cian.ru/rent/commercial/321335757/,"Москва, ЗАО, р-н Тропарево-Никулино, м. Тропарёво, улица Академика Анохина, 58К1"
839,321300927,55.554629,37.465173,130680,118.8,1,15,https://www.cian.ru/rent/commercial/321300927/,"Москва, НАО (Новомосковский), м. Новомосковская, Сосенское поселение, улица Василия Ощепкова, 3"
840,323109941,55.846618,37.539688,1390,95.0,1,4,https://www.cian.ru/rent/commercial/323109941/,"Москва, САО, р-н Головинский, м. Лихоборы, Автомоторная улица, 1/3"
841,323058277,55.602856,37.551699,132000,37.3,1,9,https://www.cian.ru/rent/commercial/323058277/,"Москва, ЮЗАО, р-н Ясенево, м. Новоясеневская, Новоясеневский проспект, 21К1"
842,323238354,55.515854,37.338888,33996,47.9,1,14,https://www.cian.ru/rent/commercial/323238354/,"Москва, НАО (Новомосковский), м. Кедровая, Десеновское поселение, улица 3-я Нововатутинская, 15к1"
843,320198636,55.776765,37.602292,70000,23.1,1,5,https://www.cian.ru/rent/commercial/320198636/,"Москва, ЦАО, р-н Тверской, м. Новослободская, Долгоруковская улица, 27С1"
844,313638687,55.579688,37.671085,135333,81.2,1,15,https://www.cian.ru/rent/commercial/313638687/,"Москва, ЮАО, р-н Бирюлево Восточное, м. Царицыно, Михневская улица, 8"
845,304845984,55.684503,37.621947,135000,37.0,1,1,https://www.cian.ru/rent/commercial/304845984/,"Москва, ЮАО, р-н Нагорный, м. Нагатинская, Варшавское шоссе, 26"
846,323159840,55.70074,37.854548,135000,45.0,1,2,https://www.cian.ru/rent/commercial/323159840/,"Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 19К1"
847,316485714,55.579688,37.671085,135333,81.2,1,48,https://www.cian.ru/rent/commercial/316485714/,"Москва, ЮАО, р-н Бирюлево Восточное, м. Царицыно, Михневская улица, 8"
848,309430071,55.775889,37.673097,135000,32.4,1,3,https://www.cian.ru/rent/commercial/309430071/,"Москва, ЦАО, р-н Басманный, м. Бауманская, Нижняя Красносельская улица, 35С5"
849,320116639,55.501881,37.522054,135000,59.3,1,22,https://www.cian.ru/rent/commercial/320116639/,"Москва, НАО (Новомосковский), м. Щербинка, шоссе Остафьевское, 12к1"
850,321548596,55.515854,37.338888,135000,58.0,1,8,https://www.cian.ru/rent/commercial/321548596/,"Москва, НАО (Новомосковский), м. Кедровая, Десеновское поселение, улица 3-я Нововатутинская, 15к1"
851,322633696,55.931668,37.386903,136500,39.0,1,15,https://www.cian.ru/rent/commercial/322633696/,"Москва, САО, р-н Молжаниновский, м. Химки, Ленинградское шоссе, 228к5"
852,323106029,55.567535,37.573717,36533,45.0,1,2,https://www.cian.ru/rent/commercial/323106029/,"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, бульвар Дмитрия Донского, 8к1"
853,322596910,55.773353,37.605768,137431,6.75,1,1,https://www.cian.ru/rent/commercial/322596910/,"Москва, ЦАО, р-н Тверской, м. Новослободская, Оружейный переулок, 41"
854,305072002,55.857291,37.563332,140000,42.0,1,18,https://www.cian.ru/rent/commercial/305072002/,"Москва, САО, р-н Бескудниковский, м. Верхние Лихоборы, Бескудниковский бульвар, 2К1"
855,322854618,55.764095,37.608571,101818,16.5,1,5,https://www.cian.ru/rent/commercial/322854618/,"Москва, ЦАО, р-н Тверской, м. Пушкинская, Тверская улица, 12С7"
856,314885537,55.806267,37.582673,70000,24.0,1,6,https://www.cian.ru/rent/commercial/314885537/,"Москва, СВАО, р-н Бутырский, м. Дмитровская, Бутырская улица, 84"
857,323496592,55.694419,37.757054,76400,22.0,1,1,https://www.cian.ru/rent/commercial/323496592/,"Москва, ЮВАО, р-н Кузьминки, м. Волжская, Волжский бульвар, 51С24"
858,321178023,55.699492,37.917008,139000,61.9,1,17,https://www.cian.ru/rent/commercial/321178023/,"Москва, ЮВАО, р-н Некрасовка, м. Некрасовка, проспект Защитников Москвы, 5"
859,321862393,55.792756,37.741468,140000,41.3,1,24,https://www.cian.ru/rent/commercial/321862393/,"Москва, ВАО, р-н Соколиная гора, м. Измайлово, Окружной проезд, 10Б"
860,319890435,55.669513,37.628873,139400,82.0,1,9,https://www.cian.ru/rent/commercial/319890435/,"Москва, ЮАО, р-н Нагатино-Садовники, м. Нагорная, Каширское шоссе, 7К1"
861,318946420,55.876304,37.604655,140000,42.5,1,9,https://www.cian.ru/rent/commercial/318946420/,"Москва, СВАО, р-н Отрадное, м. Отрадное, улица Римского-Корсакова, 11с12"
862,323415529,55.744982,37.508373,42000,40.0,1,4,https://www.cian.ru/rent/commercial/323415529/,"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 12"
863,323461847,55.582986,37.59524,140000,36.0,1,3,https://www.cian.ru/rent/commercial/323461847/,"Москва, ЮАО, р-н Чертаново Южное, м. Аннино, Варшавское шоссе, 160"
864,323345863,55.634878,37.345643,140000,66.0,1,17,https://www.cian.ru/rent/commercial/323345863/,"Москва, ЗАО, р-н Ново-Переделкино, м. Рассказовка, Боровское шоссе, 56"
865,322263853,55.551721,37.505975,140000,77.8,1,17,https://www.cian.ru/rent/commercial/322263853/,"Москва, НАО (Новомосковский), м. Потапово, пос. Коммунарка, улица Потаповская Роща, 20к2"
866,306062763,55.553809,37.502534,140000,63.7,1,16,https://www.cian.ru/rent/commercial/306062763/,"Москва, НАО (Новомосковский), м. Потапово, Скандинавия ЖК, улица Эдварда Грига, 16к2"
867,318427882,55.715748,37.741297,140000,75.0,1,5,https://www.cian.ru/rent/commercial/318427882/,"Москва, ЮВАО, р-н Текстильщики, м. Текстильщики, Саратовская улица, 18/10"
868,323353786,55.588684,37.167876,140000,75.4,1,14,https://www.cian.ru/rent/commercial/323353786/,"Москва, НАО (Новомосковский), м. Кокошкино, улица Аэростатная, 12к2"
869,321945196,55.882434,37.681532,140000,38.0,1,24,https://www.cian.ru/rent/commercial/321945196/,"Москва, СВАО, р-н Лосиноостровский, м. Медведково, Тайнинская улица, 9"
870,322602988,55.578767,37.680931,22702,74.0,1,1,https://www.cian.ru/rent/commercial/322602988/,"Москва, ЮАО, р-н Бирюлево Восточное, м. Лебедянская, Загорьевская улица, 16К2С3"
871,320950794,55.780967,37.44974,140000,53.0,1,4,https://www.cian.ru/rent/commercial/320950794/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Народное Ополчение, проспект Маршала Жукова, 78к2"
872,322024148,55.804137,37.761321,140000,16.0,1,1,https://www.cian.ru/rent/commercial/322024148/,"Москва, ВАО, р-н Северное Измайлово, м. Черкизовская, Щелковское шоссе, 8"
873,323082418,55.495772,37.520689,140000,57.2,1,1,https://www.cian.ru/rent/commercial/323082418/,"Москва, НАО (Новомосковский), м. Щербинка, улица Красовского, 2к2"
874,322083926,55.726315,37.399399,140000,35.0,1,10,https://www.cian.ru/rent/commercial/322083926/,"Москва, ЗАО, р-н Можайский, м. Сетунь, улица Горбунова, 2С3"
875,322920150,55.703885,37.652768,42000,40.0,1,5,https://www.cian.ru/rent/commercial/322920150/,"Москва, ЮАО, р-н Даниловский, м. Автозаводская, Автозаводская улица, 19К1"
876,322948122,55.710017,37.447647,48000,35.0,1,6,https://www.cian.ru/rent/commercial/322948122/,"Москва, ЗАО, р-н Можайский, м. Давыдково, Верейская улица, 11"
877,321708848,55.556385,37.500216,25000,66.7,1,9,https://www.cian.ru/rent/commercial/321708848/,"Москва, НАО (Новомосковский), м. Потапово, Сосенское поселение, проспект Куприна, 3к2"
878,320936419,55.608119,37.412613,140000,44.4,1,17,https://www.cian.ru/rent/commercial/320936419/,"Москва, НАО (Новомосковский), м. Филатов Луг, проспект Магеллана, 29"
879,322635939,55.7355,37.472656,140000,42.0,1,17,https://www.cian.ru/rent/commercial/322635939/,"Москва, ЗАО, р-н Фили-Давыдково, м. Пионерская, Кастанаевская улица, 44Ак3"
880,318436870,55.715936,37.407133,140000,50.0,1,17,https://www.cian.ru/rent/commercial/318436870/,"Москва, ЗАО, р-н Можайский, м. Сетунь, Можайское шоссе, 45К1"
881,322192906,55.825431,37.750801,17234,98.0,1,12,https://www.cian.ru/rent/commercial/322192906/,"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Открытое шоссе, 23К4"
882,322353596,55.638155,37.400171,142450,67.1,1,10,https://www.cian.ru/rent/commercial/322353596/,"Москва, ЗАО, р-н Солнцево, м. Новопеределкино, Родниковая улица, 5А"
883,319249393,55.801791,37.347694,1500,94.7,1,25,https://www.cian.ru/rent/commercial/319249393/,"Москва, ЗАО, р-н Кунцево, м. Павшино, № 100 кв-л, 1к1"
884,284349323,55.684589,37.739671,142000,39.4,1,1,https://www.cian.ru/rent/commercial/284349323/,"Москва, ЮВАО, р-н Люблино, м. Люблино, Тихая улица, 18С2"
885,323393788,55.720621,37.621956,144000,72.0,1,1,https://www.cian.ru/rent/commercial/323393788/,"Москва, ЮАО, р-н Даниловский, м. Серпуховская, улица Павла Андреева, 23С9"
886,323387870,55.553422,37.464284,143200,143.2,1,15,https://www.cian.ru/rent/commercial/323387870/,"Москва, НАО (Новомосковский), м. Новомосковская, Сосенское поселение, улица Василия Ощепкова, 2"
887,304051090,55.856058,37.55575,143200,89.5,1,25,https://www.cian.ru/rent/commercial/304051090/,"Москва, САО, р-н Западное Дегунино, м. Верхние Лихоборы, Дмитровское шоссе, 73Б"
888,303760927,55.840902,37.487397,144000,57.0,1,3,https://www.cian.ru/rent/commercial/303760927/,"Москва, САО, р-н Головинский, м. Водный стадион, Кронштадтский бульвар, 7"
889,322495958,55.882434,37.704754,30000,57.8,1,14,https://www.cian.ru/rent/commercial/322495958/,"Москва, СВАО, р-н Лосиноостровский, м. Медведково, Челюскинская улица, 9"
890,318052129,55.571133,37.385654,145500,48.5,1,7,https://www.cian.ru/rent/commercial/318052129/,"Москва, НАО (Новомосковский), м. Филатов Луг, № 82 кв-л, Новое Летово ЖК, к3"
891,322448058,55.598639,37.646462,145000,85.0,1,4,https://www.cian.ru/rent/commercial/322448058/,"Москва, ЮАО, р-н Бирюлево Западное, м. Пражская, Харьковский проезд, 2"
892,323417720,55.473638,37.304096,145000,65.0,1,11,https://www.cian.ru/rent/commercial/323417720/,"Москва, ТАО (Троицкий), м. Троицк, Троицк, улица Спортивная, 5"
893,319018222,55.748265,37.583257,145000,3.5,1,6,https://www.cian.ru/rent/commercial/319018222/,"Москва, ЦАО, р-н Арбат, м. Смоленская, Карманицкий переулок, 9"
894,321876014,55.590516,37.612802,26809,65.0,1,17,https://www.cian.ru/rent/commercial/321876014/,"Москва, ЮАО, р-н Чертаново Южное, м. Красный Строитель, Дорожная улица, 34К2"
895,321851862,55.665157,37.770771,33462,52.0,1,15,https://www.cian.ru/rent/commercial/321851862/,"Москва, ЮВАО, р-н Марьино, м. Люблино, Белореченская улица, 37К1"
896,322709628,55.703834,37.648043,79295,22.0,1,10,https://www.cian.ru/rent/commercial/322709628/,"Москва, ЮАО, р-н Даниловский, м. ЗИЛ, Автозаводская улица, 14"
897,318591275,55.517434,37.342769,145000,59.3,1,6,https://www.cian.ru/rent/commercial/318591275/,"Москва, НАО (Новомосковский), м. Кедровая, Десеновское поселение, улица 3-я Нововатутинская, 15к2"
898,322459933,55.836034,37.626017,145000,25.0,1,3,https://www.cian.ru/rent/commercial/322459933/,"Москва, СВАО, р-н Останкинский, м. Ботанический сад, проспект Мира, 119С501"
899,320621759,55.806904,37.415083,145200,48.4,1,9,https://www.cian.ru/rent/commercial/320621759/,"Москва, СЗАО, р-н Строгино, м. Строгино, улица Исаковского, 28К2"
900,313972595,55.568945,37.28277,145000,81.1,1,10,https://www.cian.ru/rent/commercial/313972595/,"Москва, НАО (Новомосковский), м. Филатов Луг, проспект Новосередневский, 17к1"
901,323387929,55.720957,37.677268,146300,26.6,1,30,https://www.cian.ru/rent/commercial/323387929/,"Москва, ЮВАО, р-н Южнопортовый, м. Дубровка, Майприорити Дубровка ЖК"
902,304051427,55.55389,37.463933,146160,104.4,1,15,https://www.cian.ru/rent/commercial/304051427/,"Москва, НАО (Новомосковский), м. Новомосковская, Сосенское поселение, улица Василия Ощепкова, 1"
